Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
RegressionSuite,Chrome 66.0.3359.139,,2018-05-10 20:59:58,2018-05-10 21:39:46,39m - 47.791s,PASSED
,,,,,,
Test Cases/CreateGroupTC/HME-CreateGroup-04,Chrome 66.0.3359.139,To verify that public admin is able to create a group,2018-05-10 20:59:59,2018-05-10 21:03:06,3m - 7.663s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.139,,2018-05-10 20:59:59,2018-05-10 21:00:03,4.346s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.139,,2018-05-10 21:00:03,2018-05-10 21:00:03,0.000s,PASSED
Statement - Try,Chrome 66.0.3359.139,,2018-05-10 21:00:03,2018-05-10 21:03:06,3m - 2.234s,PASSED
Statement - assert TCflag == true,Chrome 66.0.3359.139,,2018-05-10 21:03:06,2018-05-10 21:03:06,0.002s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.139,,2018-05-10 21:03:06,2018-05-10 21:03:06,0.727s,PASSED
,,,,,,
Test Cases/CreateGroupTC/HME-CreateGroup-06,Chrome 66.0.3359.139,To verify that public admin is able to create a parent group,2018-05-10 21:03:06,2018-05-10 21:06:05,2m - 58.604s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.139,,2018-05-10 21:03:06,2018-05-10 21:03:10,3.692s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.139,,2018-05-10 21:03:10,2018-05-10 21:03:10,0.000s,PASSED
Statement - Try,Chrome 66.0.3359.139,,2018-05-10 21:03:10,2018-05-10 21:06:04,2m - 54.041s,PASSED
Statement - assert TCflag == true,Chrome 66.0.3359.139,,2018-05-10 21:06:04,2018-05-10 21:06:04,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.139,,2018-05-10 21:06:04,2018-05-10 21:06:05,0.658s,PASSED
,,,,,,
Test Cases/CreateGroupTC/HME-EditGroup-05,Chrome 66.0.3359.139,To verify that public admin is able to view Manage report groups button,2018-05-10 21:06:05,2018-05-10 21:10:02,3m - 56.985s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.139,,2018-05-10 21:06:05,2018-05-10 21:06:09,3.539s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.139,,2018-05-10 21:06:09,2018-05-10 21:06:09,0.000s,PASSED
