Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.181,,2018-06-06 14:12:19,2018-06-06 14:12:22,3.634s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.181,,2018-06-06 14:12:23,2018-06-06 14:12:23,0.000s,PASSED
Statement - Try,Chrome 66.0.3359.181,,2018-06-06 14:12:23,2018-06-06 14:13:37,1m - 14.080s,PASSED
Statement - Catch (Exception e),Chrome 66.0.3359.181,,2018-06-06 14:13:37,2018-06-06 14:13:37,0.002s,PASSED
Statement - assert TCflag == true,Chrome 66.0.3359.181,,2018-06-06 14:13:37,2018-06-06 14:13:37,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.181,,2018-06-06 14:13:37,2018-06-06 14:13:37,0.705s,PASSED
,,,,,,
Test Cases/TimeZoneTC/HME-Account_Setting-Timezone-05,Chrome 66.0.3359.181,To verify that time zone is displayed in CST in Daypart summary report,2018-06-06 14:13:37,2018-06-06 14:15:20,1m - 42.788s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.181,,2018-06-06 14:13:37,2018-06-06 14:13:41,3.693s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.181,,2018-06-06 14:13:41,2018-06-06 14:13:41,0.001s,PASSED
Statement - Try,Chrome 66.0.3359.181,,2018-06-06 14:13:41,2018-06-06 14:15:20,1m - 38.275s,PASSED
Statement - assert TCflag == true,Chrome 66.0.3359.181,,2018-06-06 14:15:20,2018-06-06 14:15:20,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.181,,2018-06-06 14:15:20,2018-06-06 14:15:20,0.660s,PASSED
,,,,,,
Test Cases/TimeZoneTC/HME-Account_Setting-Timezone-06,Chrome 66.0.3359.181,To verify that time zone is displayed in CST in weekly summary report,2018-06-06 14:15:20,2018-06-06 14:17:22,2m - 1.383s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.181,,2018-06-06 14:15:20,2018-06-06 14:15:24,3.715s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.181,,2018-06-06 14:15:24,2018-06-06 14:15:24,0.000s,PASSED
Statement - Try,Chrome 66.0.3359.181,,2018-06-06 14:15:24,2018-06-06 14:17:21,1m - 56.829s,PASSED
Statement - assert TCflag == true,Chrome 66.0.3359.181,,2018-06-06 14:17:21,2018-06-06 14:17:21,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.181,,2018-06-06 14:17:21,2018-06-06 14:17:22,0.679s,PASSED
