Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/CreateGroupTC/HME-StoreDetailsPage-09,Chrome 65.0.3325.181,To verify that public admin is able to view store details page,2018-04-27 15:32:49,2018-04-27 15:33:43,54.320s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 65.0.3325.181,,2018-04-27 15:32:49,2018-04-27 15:32:53,3.721s,PASSED
Statement - TCflag = true,Chrome 65.0.3325.181,,2018-04-27 15:32:53,2018-04-27 15:32:53,0.001s,PASSED
Statement - Try,Chrome 65.0.3325.181,,2018-04-27 15:32:53,2018-04-27 15:33:43,49.709s,PASSED
Statement - assert TCflag == true,Chrome 65.0.3325.181,,2018-04-27 15:33:43,2018-04-27 15:33:43,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 65.0.3325.181,,2018-04-27 15:33:43,2018-04-27 15:33:43,0.667s,PASSED
,,,,,,
Test Cases/CreateGroupTC/HME-StoreListPage-01,Chrome 65.0.3325.181,To verify that public admin is able to view Manage report groups button,2018-04-27 15:33:43,2018-04-27 15:34:35,51.970s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 65.0.3325.181,,2018-04-27 15:33:43,2018-04-27 15:33:47,3.930s,PASSED
Statement - TCflag = true,Chrome 65.0.3325.181,,2018-04-27 15:33:47,2018-04-27 15:33:47,0.001s,PASSED
Statement - Try,Chrome 65.0.3325.181,,2018-04-27 15:33:47,2018-04-27 15:34:35,47.249s,PASSED
Statement - assert TCflag == true,Chrome 65.0.3325.181,,2018-04-27 15:34:35,2018-04-27 15:34:35,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 65.0.3325.181,,2018-04-27 15:34:35,2018-04-27 15:34:35,0.669s,PASSED
