Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - out.println(storeList),Chrome 65.0.3325.181,,2018-04-04 15:43:48,2018-04-04 15:43:48,0.002s,PASSED
"Statement - wes1 = driver.findElements(org.openqa.selenium.By.xpath(""//form[@name='store_submit']/table/tbody/tr/th""))",Chrome 65.0.3325.181,,2018-04-04 15:43:48,2018-04-04 15:43:48,0.054s,PASSED
Statement - actualList = new java.util.ArrayList(),Chrome 65.0.3325.181,,2018-04-04 15:43:48,2018-04-04 15:43:48,0.001s,PASSED
"Statement - For ([i = 0, i < wes1.size(), (i++)])",Chrome 65.0.3325.181,,2018-04-04 15:43:48,2018-04-04 15:43:48,0.370s,PASSED
Statement - out.println(actualList),Chrome 65.0.3325.181,,2018-04-04 15:43:48,2018-04-04 15:43:48,0.001s,PASSED
Statement - execFlag1 = true,Chrome 65.0.3325.181,,2018-04-04 15:43:48,2018-04-04 15:43:48,0.000s,PASSED
"Statement - For ([j = 0, j < actualList.size(), (j++)])",Chrome 65.0.3325.181,,2018-04-04 15:43:48,2018-04-04 15:43:48,0.028s,PASSED
Statement - If (execFlag1),Chrome 65.0.3325.181,,2018-04-04 15:43:48,2018-04-04 15:43:48,0.001s,PASSED
Statement - editfield = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.clearText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(StorePage/storeName)),Chrome 65.0.3325.181,,2018-04-04 15:43:48,2018-04-04 15:43:48,0.128s,PASSED
Statement - If (editfield),Chrome 65.0.3325.181,,2018-04-04 15:43:48,2018-04-04 15:43:48,0.001s,PASSED
"Statement - inputFields = driver.findElements(org.openqa.selenium.By.xpath(""//form[@name='store_submit']/table/tbody/tr//input""))",Chrome 65.0.3325.181,,2018-04-04 15:43:48,2018-04-04 15:43:48,0.027s,PASSED
Statement - inputFieldsResults = new java.util.ArrayList(),Chrome 65.0.3325.181,,2018-04-04 15:43:48,2018-04-04 15:43:48,0.001s,PASSED
Statement - index = 3,Chrome 65.0.3325.181,,2018-04-04 15:43:48,2018-04-04 15:43:48,0.000s,PASSED
"Statement - For ([i = 0, i < inputFields.size(), (i++)])",Chrome 65.0.3325.181,,2018-04-04 15:43:48,2018-04-04 15:43:49,0.441s,PASSED
Statement - s = inputFieldsResults[1],Chrome 65.0.3325.181,,2018-04-04 15:43:49,2018-04-04 15:43:49,0.002s,PASSED
Statement - isEditable = false,Chrome 65.0.3325.181,,2018-04-04 15:43:49,2018-04-04 15:43:49,0.000s,PASSED
"Statement - For ([j = 2, j < inputFieldsResults.size(), (j++)])",Chrome 65.0.3325.181,,2018-04-04 15:43:49,2018-04-04 15:43:49,0.012s,PASSED
Statement - If (!(isEditable)),Chrome 65.0.3325.181,,2018-04-04 15:43:49,2018-04-04 15:43:49,0.001s,PASSED
"Statement - attr = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(StorePage/storebrandName), ""disabled"")",Chrome 65.0.3325.181,,2018-04-04 15:43:49,2018-04-04 15:43:49,0.037s,PASSED
Statement - If (attr),Chrome 65.0.3325.181,,2018-04-04 15:43:49,2018-04-04 15:43:49,0.001s,PASSED
"Statement - attr = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(StorePage/storeCountryName), ""disabled"")",Chrome 65.0.3325.181,,2018-04-04 15:43:49,2018-04-04 15:43:49,0.031s,PASSED
Statement - If (attr),Chrome 65.0.3325.181,,2018-04-04 15:43:49,2018-04-04 15:43:49,0.001s,PASSED
Statement - assert TCflag == true,Chrome 65.0.3325.181,,2018-04-04 15:43:49,2018-04-04 15:43:49,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 65.0.3325.181,,2018-04-04 15:43:49,2018-04-04 15:43:50,0.836s,PASSED
