Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
RegressionSuite,Chrome 65.0.3325.181,,2018-04-04 15:12:10,2018-04-04 15:12:33,23.490s,PASSED
,,,,,,
Test Cases/HME-StoreDetailsPage-09,Chrome 65.0.3325.181,To verify that public admin is able to view store details page,2018-04-04 15:12:10,2018-04-04 15:12:33,22.505s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 65.0.3325.181,,2018-04-04 15:12:10,2018-04-04 15:12:22,11.527s,PASSED
Statement - TCflag = true,Chrome 65.0.3325.181,,2018-04-04 15:12:22,2018-04-04 15:12:22,0.001s,PASSED
projectSpecific.Reusability.login,Chrome 65.0.3325.181,User login to Application,2018-04-04 15:12:22,2018-04-04 15:12:26,3.770s,PASSED
"Statement - str = com.kms.katalon.core.testdata.TestDataFactory.findTestData(AdminCredentials).getValue(""StoreDetails"", 1)",Chrome 65.0.3325.181,,2018-04-04 15:12:26,2018-04-04 15:12:26,0.060s,PASSED
uiaction.CommonUIActions.click,Chrome 65.0.3325.181,,2018-04-04 15:12:26,2018-04-04 15:12:28,2.076s,PASSED
verifyElementPresent,Chrome 65.0.3325.181,,2018-04-04 15:12:28,2018-04-04 15:12:28,0.037s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 65.0.3325.181,,2018-04-04 15:12:28,2018-04-04 15:12:28,0.006s,PASSED
"Statement - wes = driver.findElements(org.openqa.selenium.By.xpath(""//div[@class='ctable']/table//tr/th""))",Chrome 65.0.3325.181,,2018-04-04 15:12:28,2018-04-04 15:12:28,0.040s,PASSED
"Statement - ar = ["" "", ""Brand"", ""Store"", ""Store Address"", ""City, State"", ""Leaderboard Groups"", ""System Name"", ""System Version"", ""System Status""]",Chrome 65.0.3325.181,,2018-04-04 15:12:28,2018-04-04 15:12:28,0.001s,PASSED
Statement - count = 1,Chrome 65.0.3325.181,,2018-04-04 15:12:28,2018-04-04 15:12:28,0.001s,PASSED
"Statement - For ([i = 1, i < wes.size(), (i++)])",Chrome 65.0.3325.181,,2018-04-04 15:12:28,2018-04-04 15:12:28,0.200s,PASSED
Statement - If (count == wes.size()),Chrome 65.0.3325.181,,2018-04-04 15:12:28,2018-04-04 15:12:29,0.369s,PASSED
uiaction.CommonUIActions.click,Chrome 65.0.3325.181,,2018-04-04 15:12:29,2018-04-04 15:12:30,1.220s,PASSED
verifyElementPresent,Chrome 65.0.3325.181,,2018-04-04 15:12:30,2018-04-04 15:12:30,0.065s,PASSED
verifyElementPresent,Chrome 65.0.3325.181,,2018-04-04 15:12:30,2018-04-04 15:12:30,0.042s,PASSED
"Statement - attr = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(StorePage/defaultstoredetsails), ""aria-selected"")",Chrome 65.0.3325.181,,2018-04-04 15:12:30,2018-04-04 15:12:30,0.051s,PASSED
Statement - If (attr),Chrome 65.0.3325.181,,2018-04-04 15:12:30,2018-04-04 15:12:30,0.015s,PASSED
"Statement - storeArray = str.split("","")",Chrome 65.0.3325.181,,2018-04-04 15:12:30,2018-04-04 15:12:30,0.006s,PASSED
Statement - storeList = new java.util.ArrayList(java.util.Arrays.asList(storeArray)),Chrome 65.0.3325.181,,2018-04-04 15:12:30,2018-04-04 15:12:30,0.011s,PASSED
Statement - storeList.unique(),Chrome 65.0.3325.181,,2018-04-04 15:12:30,2018-04-04 15:12:30,0.005s,PASSED
Statement - out.println(storeList),Chrome 65.0.3325.181,,2018-04-04 15:12:30,2018-04-04 15:12:30,0.001s,PASSED
"Statement - wes1 = driver.findElements(org.openqa.selenium.By.xpath(""//form[@name='store_submit']/table/tbody/tr/th""))",Chrome 65.0.3325.181,,2018-04-04 15:12:30,2018-04-04 15:12:30,0.028s,PASSED
Statement - actualList = new java.util.ArrayList(),Chrome 65.0.3325.181,,2018-04-04 15:12:30,2018-04-04 15:12:30,0.001s,PASSED
"Statement - For ([i = 0, i < wes1.size(), (i++)])",Chrome 65.0.3325.181,,2018-04-04 15:12:30,2018-04-04 15:12:31,0.322s,PASSED
Statement - out.println(actualList),Chrome 65.0.3325.181,,2018-04-04 15:12:31,2018-04-04 15:12:31,0.000s,PASSED
Statement - execFlag1 = true,Chrome 65.0.3325.181,,2018-04-04 15:12:31,2018-04-04 15:12:31,0.001s,PASSED
"Statement - For ([j = 0, j < actualList.size(), (j++)])",Chrome 65.0.3325.181,,2018-04-04 15:12:31,2018-04-04 15:12:31,0.013s,PASSED
Statement - If (execFlag1),Chrome 65.0.3325.181,,2018-04-04 15:12:31,2018-04-04 15:12:31,0.001s,PASSED
