Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
RegressionSuite,Chrome 65.0.3325.181,,2018-04-23 18:34:53,2018-04-23 18:38:27,3m - 34.795s,PASSED
,,,,,,
Test Cases/CreateGroupTC/HME-StoreListPage-01,Chrome 65.0.3325.181,To verify that public admin is able to view Manage report groups button,2018-04-23 18:34:53,2018-04-23 18:35:26,33.159s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 65.0.3325.181,,2018-04-23 18:34:53,2018-04-23 18:34:58,5.223s,PASSED
Statement - TCflag = true,Chrome 65.0.3325.181,,2018-04-23 18:34:59,2018-04-23 18:34:59,0.001s,PASSED
Statement - Try,Chrome 65.0.3325.181,,2018-04-23 18:34:59,2018-04-23 18:35:26,27.072s,PASSED
Statement - assert TCflag == true,Chrome 65.0.3325.181,,2018-04-23 18:35:26,2018-04-23 18:35:26,0.002s,PASSED
Start listener action : sampleAfterTestCase,Chrome 65.0.3325.181,,2018-04-23 18:35:26,2018-04-23 18:35:26,0.685s,PASSED
,,,,,,
Test Cases/CreateGroupTC/HME-ReportingGroupManagement-03,Chrome 65.0.3325.181,To verify that public admin is able to view Reporting Group Management screen,2018-04-23 18:35:26,2018-04-23 18:36:39,1m - 12.723s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 65.0.3325.181,,2018-04-23 18:35:26,2018-04-23 18:35:30,3.663s,PASSED
Statement - TCflag = true,Chrome 65.0.3325.181,,2018-04-23 18:35:30,2018-04-23 18:35:30,0.000s,PASSED
Statement - Try,Chrome 65.0.3325.181,,2018-04-23 18:35:30,2018-04-23 18:36:38,1m - 8.156s,PASSED
Statement - assert TCflag == true,Chrome 65.0.3325.181,,2018-04-23 18:36:38,2018-04-23 18:36:38,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 65.0.3325.181,,2018-04-23 18:36:38,2018-04-23 18:36:39,0.711s,PASSED
,,,,,,
Test Cases/CreateGroupTC/HME-CreateGroup-06,Chrome 65.0.3325.181,To verify that public admin is able to create a parent group,2018-04-23 18:36:39,2018-04-23 18:38:27,1m - 48.416s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 65.0.3325.181,,2018-04-23 18:36:39,2018-04-23 18:36:42,3.387s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-04-23 18:36:43,2018-04-23 18:36:46,2.980s,PASSED
projectSpecific.Reusability.login,Chrome 65.0.3325.181,,2018-04-23 18:36:46,2018-04-23 18:36:46,0.399s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-23 18:36:46,2018-04-23 18:36:51,5.000s,PASSED
uiaction.CommonUIActions.click,Chrome 65.0.3325.181,Click on Add New Group button,2018-04-23 18:36:51,2018-04-23 18:36:51,0.084s,PASSED
verifyElementPresent,Chrome 65.0.3325.181,Verify Reporting group details screen is displayed,2018-04-23 18:36:51,2018-04-23 18:36:51,0.033s,PASSED
"Statement - StoreList = CustomKeywords.projectSpecific.Reusability.getTestData(""ReportingGroupManagementPage"", ""availableStoreListforTC6"")",Chrome 65.0.3325.181,,2018-04-23 18:36:51,2018-04-23 18:36:51,0.026s,PASSED
"Statement - groupList = StoreList.split("","")",Chrome 65.0.3325.181,,2018-04-23 18:36:51,2018-04-23 18:36:51,0.002s,PASSED
Statement - listOfStores = new java.util.ArrayList(java.util.Arrays.asList(groupList)),Chrome 65.0.3325.181,,2018-04-23 18:36:51,2018-04-23 18:36:51,0.007s,PASSED
Statement - out.println(listOfStores),Chrome 65.0.3325.181,,2018-04-23 18:36:51,2018-04-23 18:36:51,0.000s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-23 18:36:51,2018-04-23 18:37:01,10.001s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 65.0.3325.181,,2018-04-23 18:37:01,2018-04-23 18:37:01,0.000s,PASSED
"Statement - availableStoreList = driver.findElements(org.openqa.selenium.By.xpath(com.kms.katalon.core.testdata.TestDataFactory.findTestData(OR_file).getValue(2, 10)))",Chrome 65.0.3325.181,,2018-04-23 18:37:01,2018-04-23 18:37:01,0.059s,PASSED
Statement - actualList = new java.util.ArrayList(),Chrome 65.0.3325.181,,2018-04-23 18:37:01,2018-04-23 18:37:01,0.000s,PASSED
"Statement - For ([i = 0, i < availableStoreList.size(), (i++)])",Chrome 65.0.3325.181,,2018-04-23 18:37:01,2018-04-23 18:37:02,0.321s,PASSED
Statement - out.println(actualList),Chrome 65.0.3325.181,,2018-04-23 18:37:02,2018-04-23 18:37:02,0.000s,PASSED
Statement - If (actualList.containsAll(listOfStores)),Chrome 65.0.3325.181,,2018-04-23 18:37:02,2018-04-23 18:37:02,0.001s,PASSED
Statement - Else,Chrome 65.0.3325.181,,2018-04-23 18:37:02,2018-04-23 18:37:02,0.001s,PASSED
"Statement - secondStoreListBox = driver.findElements(org.openqa.selenium.By.xpath(com.kms.katalon.core.testdata.TestDataFactory.findTestData(OR_file).getValue(2, 11)))",Chrome 65.0.3325.181,,2018-04-23 18:37:02,2018-04-23 18:37:02,0.025s,PASSED
Statement - list = new java.util.ArrayList(),Chrome 65.0.3325.181,,2018-04-23 18:37:02,2018-04-23 18:37:02,0.000s,PASSED
"Statement - For ([i = 0, i < secondStoreListBox.size(), (i++)])",Chrome 65.0.3325.181,,2018-04-23 18:37:02,2018-04-23 18:37:02,0.001s,PASSED
Statement - If (list.size() == 0),Chrome 65.0.3325.181,,2018-04-23 18:37:02,2018-04-23 18:37:02,0.000s,PASSED
uiaction.CommonUIActions.enter,Chrome 65.0.3325.181,,2018-04-23 18:37:02,2018-04-23 18:37:02,0.107s,PASSED
uiaction.CommonUIActions.enter,Chrome 65.0.3325.181,,2018-04-23 18:37:02,2018-04-23 18:37:02,0.126s,PASSED
"Statement - groupNameAttr = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(ReportingGroupManagement/groupNameTxt), ""value"")",Chrome 65.0.3325.181,Verify Group Name and Group description,2018-04-23 18:37:02,2018-04-23 18:37:02,0.029s,PASSED
verifyMatch,Chrome 65.0.3325.181,,2018-04-23 18:37:02,2018-04-23 18:37:02,0.157s,PASSED
"Statement - groupDescAttr = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(ReportingGroupManagement/groupDescTxt), ""value"")",Chrome 65.0.3325.181,,2018-04-23 18:37:02,2018-04-23 18:37:02,0.026s,PASSED
verifyMatch,Chrome 65.0.3325.181,,2018-04-23 18:37:02,2018-04-23 18:37:02,0.021s,PASSED
"Statement - StoresCBList = driver.findElements(org.openqa.selenium.By.xpath(com.kms.katalon.core.testdata.TestDataFactory.findTestData(OR_file).getValue(2, 12)))",Chrome 65.0.3325.181,,2018-04-23 18:37:02,2018-04-23 18:37:02,0.025s,PASSED
Statement - out.println(StoresCBList.size()),Chrome 65.0.3325.181,,2018-04-23 18:37:02,2018-04-23 18:37:02,0.001s,PASSED
