Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
RegressionSuite,Chrome 66.0.3359.139,,2018-05-10 16:13:55,2018-05-10 17:01:54,47m - 58.778s,FAILED
,,,,,,
Test Cases/CreateGroupTC/HME-CreateGroup-04,Chrome 66.0.3359.139,To verify that public admin is able to create a group,2018-05-10 16:13:55,2018-05-10 16:19:17,5m - 21.516s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.139,,2018-05-10 16:13:55,2018-05-10 16:14:00,4.555s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.139,,2018-05-10 16:14:00,2018-05-10 16:14:00,0.000s,PASSED
Statement - Try,Chrome 66.0.3359.139,,2018-05-10 16:14:00,2018-05-10 16:19:16,5m - 15.914s,PASSED
Statement - assert TCflag == true,Chrome 66.0.3359.139,,2018-05-10 16:19:16,2018-05-10 16:19:16,0.006s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.139,,2018-05-10 16:19:16,2018-05-10 16:19:17,0.727s,PASSED
,,,,,,
Test Cases/CreateGroupTC/HME-CreateGroup-06,Chrome 66.0.3359.139,To verify that public admin is able to create a parent group,2018-05-10 16:19:17,2018-05-10 16:24:37,5m - 19.903s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.139,,2018-05-10 16:19:17,2018-05-10 16:19:21,3.537s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.139,,2018-05-10 16:19:21,2018-05-10 16:19:21,0.000s,PASSED
Statement - Try,Chrome 66.0.3359.139,,2018-05-10 16:19:21,2018-05-10 16:24:36,5m - 15.379s,PASSED
Statement - assert TCflag == true,Chrome 66.0.3359.139,,2018-05-10 16:24:36,2018-05-10 16:24:36,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.139,,2018-05-10 16:24:36,2018-05-10 16:24:37,0.745s,PASSED
,,,,,,
Test Cases/CreateGroupTC/HME-EditGroup-05,Chrome 66.0.3359.139,To verify that public admin is able to view Manage report groups button,2018-05-10 16:24:37,2018-05-10 16:28:53,4m - 15.715s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.139,,2018-05-10 16:24:37,2018-05-10 16:24:40,3.528s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.139,,2018-05-10 16:24:41,2018-05-10 16:24:41,0.001s,PASSED
Statement - Try,Chrome 66.0.3359.139,,2018-05-10 16:24:41,2018-05-10 16:28:52,4m - 11.308s,PASSED
Statement - assert TCflag == true,Chrome 66.0.3359.139,,2018-05-10 16:28:52,2018-05-10 16:28:52,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.139,,2018-05-10 16:28:52,2018-05-10 16:28:53,0.667s,PASSED
,,,,,,
Test Cases/CreateGroupTC/HME-ReportingGroupManagement-03,Chrome 66.0.3359.139,To verify that public admin is able to view Reporting Group Management screen,2018-05-10 16:28:53,2018-05-10 16:30:11,1m - 18.674s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.139,,2018-05-10 16:28:53,2018-05-10 16:28:56,3.542s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.139,,2018-05-10 16:28:56,2018-05-10 16:28:56,0.000s,PASSED
Statement - Try,Chrome 66.0.3359.139,,2018-05-10 16:28:56,2018-05-10 16:30:11,1m - 14.312s,PASSED
Statement - assert TCflag == true,Chrome 66.0.3359.139,,2018-05-10 16:30:11,2018-05-10 16:30:11,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.139,,2018-05-10 16:30:11,2018-05-10 16:30:11,0.645s,PASSED
,,,,,,
Test Cases/CreateGroupTC/HME-StoreDetailsPage-09,Chrome 66.0.3359.139,To verify that public admin is able to view store details page,2018-05-10 16:30:11,2018-05-10 16:31:02,50.844s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.139,,2018-05-10 16:30:11,2018-05-10 16:30:15,3.641s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.139,,2018-05-10 16:30:15,2018-05-10 16:30:15,0.000s,PASSED
Statement - Try,Chrome 66.0.3359.139,,2018-05-10 16:30:15,2018-05-10 16:31:01,46.339s,PASSED
Statement - assert TCflag == true,Chrome 66.0.3359.139,,2018-05-10 16:31:01,2018-05-10 16:31:01,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.139,,2018-05-10 16:31:01,2018-05-10 16:31:02,0.648s,PASSED
,,,,,,
Test Cases/CreateGroupTC/HME-StoreListPage-01,Chrome 66.0.3359.139,To verify that public admin is able to view Manage report groups button,2018-05-10 16:31:02,2018-05-10 16:31:54,51.506s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.139,,2018-05-10 16:31:02,2018-05-10 16:31:06,3.561s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.139,,2018-05-10 16:31:06,2018-05-10 16:31:06,0.000s,PASSED
Statement - Try,Chrome 66.0.3359.139,,2018-05-10 16:31:06,2018-05-10 16:31:53,47.137s,PASSED
Statement - assert TCflag == true,Chrome 66.0.3359.139,,2018-05-10 16:31:53,2018-05-10 16:31:53,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.139,,2018-05-10 16:31:53,2018-05-10 16:31:54,0.707s,PASSED
,,,,,,
Test Cases/CreateGroupTC/HME-StoreListPage-02,Chrome 66.0.3359.139,To verify that Manage Report Groups button is shown based on user's authorization,2018-05-10 16:31:54,2018-05-10 16:32:46,52.324s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.139,,2018-05-10 16:31:54,2018-05-10 16:31:57,3.608s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.139,,2018-05-10 16:31:57,2018-05-10 16:31:57,0.000s,PASSED
Statement - Try,Chrome 66.0.3359.139,,2018-05-10 16:31:57,2018-05-10 16:32:45,47.862s,PASSED
Statement - assert TCflag == true,Chrome 66.0.3359.139,,2018-05-10 16:32:45,2018-05-10 16:32:45,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.139,,2018-05-10 16:32:45,2018-05-10 16:32:46,0.721s,PASSED
,,,,,,
Test Cases/CreateGroupTC/HME-CreateGroup-08,Chrome 66.0.3359.139,To verify that Group names are unique,2018-05-10 16:32:46,2018-05-10 16:35:58,3m - 12.250s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.139,,2018-05-10 16:32:46,2018-05-10 16:32:50,3.575s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.139,,2018-05-10 16:32:50,2018-05-10 16:32:50,0.001s,PASSED
Statement - Try,Chrome 66.0.3359.139,,2018-05-10 16:32:50,2018-05-10 16:35:58,3m - 7.750s,FAILED
Statement - Catch (Exception e),Chrome 66.0.3359.139,,2018-05-10 16:35:58,2018-05-10 16:35:58,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.139,,2018-05-10 16:35:58,2018-05-10 16:35:58,0.682s,PASSED
,,,,,,
Test Cases/CreateGroupTC/HME-DeleteGroup-07,Chrome 66.0.3359.139,To verify that public admin is able to delete a group,2018-05-10 16:35:58,2018-05-10 16:42:40,6m - 41.914s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.139,,2018-05-10 16:35:58,2018-05-10 16:36:02,3.770s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.139,,2018-05-10 16:36:02,2018-05-10 16:36:02,0.001s,PASSED
Statement - Try,Chrome 66.0.3359.139,,2018-05-10 16:36:02,2018-05-10 16:42:39,6m - 37.135s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.139,,2018-05-10 16:42:39,2018-05-10 16:42:40,0.712s,PASSED
,,,,,,
Test Cases/GoalStatisticsTC/HME-Goal Statistics Report-01,Chrome 66.0.3359.139,To verify that public admin is able to view Goal Statistics Reports screen,2018-05-10 16:42:40,2018-05-10 16:46:30,3m - 49.702s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.139,,2018-05-10 16:42:40,2018-05-10 16:42:44,3.587s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.139,,2018-05-10 16:42:44,2018-05-10 16:42:44,0.000s,PASSED
Statement - Try,Chrome 66.0.3359.139,,2018-05-10 16:42:44,2018-05-10 16:46:29,3m - 45.182s,FAILED
Statement - assert TCflag == true,Chrome 66.0.3359.139,,2018-05-10 16:46:29,2018-05-10 16:46:29,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.139,,2018-05-10 16:46:29,2018-05-10 16:46:30,0.671s,PASSED
,,,,,,
Test Cases/SummaryReportsTC/HME-Summary Report-01,Chrome 66.0.3359.139,To verify that public admin is able to view Summary Reports screen,2018-05-10 16:46:30,2018-05-10 16:49:09,2m - 39.276s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.139,,2018-05-10 16:46:30,2018-05-10 16:46:33,3.577s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.139,,2018-05-10 16:46:34,2018-05-10 16:46:34,0.000s,PASSED
Statement - Try,Chrome 66.0.3359.139,,2018-05-10 16:46:34,2018-05-10 16:49:08,2m - 34.834s,PASSED
Statement - assert TCflag == true,Chrome 66.0.3359.139,,2018-05-10 16:49:08,2018-05-10 16:49:08,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.139,,2018-05-10 16:49:08,2018-05-10 16:49:09,0.683s,PASSED
,,,,,,
Test Cases/SummaryReportsTC/HME-Summary Report-07,Chrome 66.0.3359.139,,2018-05-10 16:49:09,2018-05-10 16:52:14,3m - 4.687s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.139,,2018-05-10 16:49:09,2018-05-10 16:49:13,3.772s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.139,,2018-05-10 16:49:13,2018-05-10 16:49:13,0.001s,PASSED
Statement - Try,Chrome 66.0.3359.139,,2018-05-10 16:49:13,2018-05-10 16:52:13,3m - 0.020s,PASSED
Statement - assert TCflag == true,Chrome 66.0.3359.139,,2018-05-10 16:52:13,2018-05-10 16:52:13,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.139,,2018-05-10 16:52:13,2018-05-10 16:52:14,0.653s,PASSED
,,,,,,
Test Cases/SummaryReportsTC/HME-Summary Report-08,Chrome 66.0.3359.139,,2018-05-10 16:52:14,2018-05-10 16:55:20,3m - 5.783s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.139,,2018-05-10 16:52:14,2018-05-10 16:52:17,3.529s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.139,,2018-05-10 16:52:18,2018-05-10 16:52:18,0.001s,PASSED
Statement - Try,Chrome 66.0.3359.139,,2018-05-10 16:52:18,2018-05-10 16:55:19,3m - 1.400s,PASSED
Statement - assert TCflag == true,Chrome 66.0.3359.139,,2018-05-10 16:55:19,2018-05-10 16:55:19,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.139,,2018-05-10 16:55:19,2018-05-10 16:55:20,0.651s,PASSED
,,,,,,
Test Cases/SummaryReportsTC/HME-Summary Report-09,Chrome 66.0.3359.139,To verify that public admin is able to generate daypart summary report for selected groups/stores for maximum of 2 weeks,2018-05-10 16:55:20,2018-05-10 16:58:34,3m - 14.190s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.139,,2018-05-10 16:55:20,2018-05-10 16:55:23,3.561s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.139,,2018-05-10 16:55:23,2018-05-10 16:55:23,0.000s,PASSED
Statement - Try,Chrome 66.0.3359.139,,2018-05-10 16:55:23,2018-05-10 16:58:33,3m - 9.746s,PASSED
Statement - assert TCflag == true,Chrome 66.0.3359.139,,2018-05-10 16:58:33,2018-05-10 16:58:33,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.139,,2018-05-10 16:58:33,2018-05-10 16:58:34,0.688s,PASSED
,,,,,,
