Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - TCflag = true,Chrome 66.0.3359.181,,21-05-2018 11:16,21-05-2018 11:16,0.000s,PASSED
Statement - Try,Chrome 66.0.3359.181,,21-05-2018 11:16,21-05-2018 11:17,1m - 37.527s,PASSED
Statement - assert TCflag == true,Chrome 66.0.3359.181,,21-05-2018 11:17,21-05-2018 11:17,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.181,,21-05-2018 11:17,21-05-2018 11:17,0.693s,PASSED
,,,,,,
Test Cases/TimeZoneTC/HME-Account_Setting-Timezone-04,Chrome 66.0.3359.181,To verify that time zone is displayed in CST in Day summary report,21-05-2018 11:17,21-05-2018 11:19,1m - 50.626s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.181,,21-05-2018 11:17,21-05-2018 11:17,3.551s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.181,,21-05-2018 11:17,21-05-2018 11:17,0.000s,PASSED
Statement - Try,Chrome 66.0.3359.181,,21-05-2018 11:17,21-05-2018 11:19,1m - 46.070s,PASSED
Statement - assert TCflag == true,Chrome 66.0.3359.181,,21-05-2018 11:19,21-05-2018 11:19,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.181,,21-05-2018 11:19,21-05-2018 11:19,0.854s,PASSED
,,,,,,
Test Cases/TimeZoneTC/HME-Account_Setting-Timezone-05,Chrome 66.0.3359.181,To verify that time zone is displayed in CST in Daypart summary report,21-05-2018 11:19,21-05-2018 11:21,1m - 49.810s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.181,,21-05-2018 11:19,21-05-2018 11:19,3.858s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.181,,21-05-2018 11:19,21-05-2018 11:19,0.000s,PASSED
Statement - Try,Chrome 66.0.3359.181,,21-05-2018 11:19,21-05-2018 11:21,1m - 45.032s,PASSED
Statement - assert TCflag == true,Chrome 66.0.3359.181,,21-05-2018 11:21,21-05-2018 11:21,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.181,,21-05-2018 11:21,21-05-2018 11:21,0.777s,PASSED
,,,,,,
Test Cases/TimeZoneTC/HME-Account_Setting-Timezone-06,Chrome 66.0.3359.181,To verify that time zone is displayed in CST in weekly summary report,21-05-2018 11:21,21-05-2018 11:23,1m - 48.010s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.181,,21-05-2018 11:21,21-05-2018 11:21,3.751s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.181,,21-05-2018 11:21,21-05-2018 11:21,0.001s,PASSED
Statement - Try,Chrome 66.0.3359.181,,21-05-2018 11:21,21-05-2018 11:23,1m - 43.379s,PASSED
Statement - assert TCflag == true,Chrome 66.0.3359.181,,21-05-2018 11:23,21-05-2018 11:23,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.181,,21-05-2018 11:23,21-05-2018 11:23,0.740s,PASSED
,,,,,,
Test Cases/MasqueradeTC/HME-Masquerade-01,Chrome 66.0.3359.181,To verify that public admin is able to view masquerade feature,21-05-2018 11:23,21-05-2018 11:24,58.281s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.181,,21-05-2018 11:23,21-05-2018 11:23,3.694s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.181,,21-05-2018 11:23,21-05-2018 11:23,0.001s,PASSED
Statement - Try,Chrome 66.0.3359.181,,21-05-2018 11:23,21-05-2018 11:24,53.749s,FAILED
Statement - assert TCflag == true,Chrome 66.0.3359.181,,21-05-2018 11:24,21-05-2018 11:24,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.181,,21-05-2018 11:24,21-05-2018 11:24,0.700s,PASSED
,,,,,,
Test Cases/MasqueradeTC/HME-Masquerade-03,Chrome 66.0.3359.181,To verify that public admin can view the stores as store admin,21-05-2018 11:24,21-05-2018 11:26,1m - 47.503s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.181,,21-05-2018 11:24,21-05-2018 11:24,3.472s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.181,,21-05-2018 11:24,21-05-2018 11:24,0.000s,PASSED
Statement - Try,Chrome 66.0.3359.181,,21-05-2018 11:24,21-05-2018 11:26,1m - 43.186s,PASSED
Statement - assert TCflag == true,Chrome 66.0.3359.181,,21-05-2018 11:26,21-05-2018 11:26,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.181,,21-05-2018 11:26,21-05-2018 11:26,0.690s,PASSED
,,,,,,
Test Cases/MasqueradeTC/HME-Masquerade-04,Chrome 66.0.3359.181,To verify that public admin can only edit the user information as store admin,21-05-2018 11:26,21-05-2018 11:27,59.124s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.181,,21-05-2018 11:26,21-05-2018 11:26,3.416s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.181,,21-05-2018 11:26,21-05-2018 11:26,0.000s,PASSED
Statement - Try,Chrome 66.0.3359.181,,21-05-2018 11:26,21-05-2018 11:27,54.875s,PASSED
Statement - assert TCflag == true,Chrome 66.0.3359.181,,21-05-2018 11:27,21-05-2018 11:27,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.181,,21-05-2018 11:27,21-05-2018 11:27,0.707s,PASSED
,,,,,,
Test Cases/GoalStatisticsTC/HME-Goal Statistics Report-05,Chrome 66.0.3359.181,To verify that public admin is able to generate Daypart goal statistics report with advanced options for selected groups/stores for selected duration.,21-05-2018 11:27,21-05-2018 11:32,5m - 28.914s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.181,,21-05-2018 11:27,21-05-2018 11:27,3.421s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.181,,21-05-2018 11:27,21-05-2018 11:27,0.000s,PASSED
Statement - Try,Chrome 66.0.3359.181,,21-05-2018 11:27,21-05-2018 11:32,5m - 24.582s,PASSED
Statement - assert TCflag == true,Chrome 66.0.3359.181,,21-05-2018 11:32,21-05-2018 11:32,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.181,,21-05-2018 11:32,21-05-2018 11:32,0.688s,PASSED
,,,,,,
Test Cases/GoalStatisticsTC/HME-Goal Statistics Report-06,Chrome 66.0.3359.181,To verify that public admin is able generate day report by selecting system statistics.,21-05-2018 11:32,21-05-2018 11:37,4m - 45.660s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.181,,21-05-2018 11:32,21-05-2018 11:32,3.545s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.181,,21-05-2018 11:32,21-05-2018 11:32,0.000s,PASSED
Statement - Try,Chrome 66.0.3359.181,,21-05-2018 11:32,21-05-2018 11:37,4m - 41.215s,PASSED
Statement - assert TCflag == true,Chrome 66.0.3359.181,,21-05-2018 11:37,21-05-2018 11:37,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.181,,21-05-2018 11:37,21-05-2018 11:37,0.744s,PASSED
,,,,,,
Test Cases/GoalStatisticsTC/HME-Goal Statistics Report-9,Chrome 66.0.3359.181,,21-05-2018 11:37,21-05-2018 11:40,3m - 40.361s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.181,,21-05-2018 11:37,21-05-2018 11:37,3.796s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.181,,21-05-2018 11:37,21-05-2018 11:37,0.001s,PASSED
Statement - Try,Chrome 66.0.3359.181,,21-05-2018 11:37,21-05-2018 11:40,3m - 35.745s,PASSED
Statement - assert TCflag == true,Chrome 66.0.3359.181,,21-05-2018 11:40,21-05-2018 11:40,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.181,,21-05-2018 11:40,21-05-2018 11:40,0.645s,PASSED
,,,,,,
Test Cases/GoalStatisticsTC/HME-Goal Statistics Report-10,Chrome 66.0.3359.181,,21-05-2018 11:40,21-05-2018 11:45,4m - 37.347s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.181,,21-05-2018 11:40,21-05-2018 11:40,3.653s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.181,,21-05-2018 11:40,21-05-2018 11:40,0.000s,PASSED
Statement - Try,Chrome 66.0.3359.181,,21-05-2018 11:40,21-05-2018 11:45,4m - 32.863s,PASSED
Statement - assert TCflag == true,Chrome 66.0.3359.181,,21-05-2018 11:45,21-05-2018 11:45,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.181,,21-05-2018 11:45,21-05-2018 11:45,0.671s,PASSED
,,,,,,
Test Cases/GoalStatisticsTC/HME-Goal Statistics Report-11,Chrome 66.0.3359.181,,21-05-2018 11:45,21-05-2018 11:50,4m - 49.844s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.181,,21-05-2018 11:45,21-05-2018 11:45,3.502s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.181,,21-05-2018 11:45,21-05-2018 11:45,0.000s,PASSED
Statement - Try,Chrome 66.0.3359.181,,21-05-2018 11:45,21-05-2018 11:50,4m - 45.502s,PASSED
Statement - assert TCflag == true,Chrome 66.0.3359.181,,21-05-2018 11:50,21-05-2018 11:50,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.181,,21-05-2018 11:50,21-05-2018 11:50,0.701s,PASSED
