Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Start listener action : sampleBeforeTestCase,Chrome 65.0.3325.181,,2018-03-28 13:23:06,2018-03-28 13:23:14,8.007s,PASSED
projectSpecific.Reusability.login,Chrome 65.0.3325.181,User login to Application,2018-03-28 13:23:14,2018-03-28 13:23:17,2.394s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-28 13:23:17,2018-03-28 13:23:22,5.000s,PASSED
uiaction.CommonUIActions.click,Chrome 65.0.3325.181,Click on Users,2018-03-28 13:23:22,2018-03-28 13:23:22,0.972s,PASSED
uiaction.CommonUIActions.enter,Chrome 65.0.3325.181,Search for Users,2018-03-28 13:23:22,2018-03-28 13:23:23,0.122s,PASSED
uiaction.CommonUIActions.click,Chrome 65.0.3325.181,,2018-03-28 13:23:23,2018-03-28 13:23:23,0.507s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-28 13:23:23,2018-03-28 13:23:28,5.001s,PASSED
uiaction.CommonUIActions.click,Chrome 65.0.3325.181,Click on View/Edit User,2018-03-28 13:23:28,2018-03-28 13:23:29,1.330s,PASSED
"Statement - s1 = com.kms.katalon.core.testdata.TestDataFactory.findTestData(AdminCredentials).getValue(""EmailAddress"", 1)",Chrome 65.0.3325.181,verify User details,2018-03-28 13:23:29,2018-03-28 13:23:29,0.032s,PASSED
Statement - out.println(s1),Chrome 65.0.3325.181,,2018-03-28 13:23:29,2018-03-28 13:23:29,0.011s,PASSED
Statement - s2 = CustomKeywords.uiaction.CommonUIActions.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(UsersPage/Verifyemail)),Chrome 65.0.3325.181,,2018-03-28 13:23:29,2018-03-28 13:23:30,0.036s,PASSED
"Statement - execFlag = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyMatch(s1, s2, false)",Chrome 65.0.3325.181,,2018-03-28 13:23:30,2018-03-28 13:23:30,0.007s,PASSED
Statement - If (execFlag),Chrome 65.0.3325.181,,2018-03-28 13:23:30,2018-03-28 13:23:30,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 65.0.3325.181,,2018-03-28 13:23:30,2018-03-28 13:23:30,0.666s,PASSED
